example_id,assertion,query,prompt,generated_answer,yes_probability,no_probability,classification,dimension,category,subject,object,object_true,query_only
52,The genre of Silly must be trip hop.,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
The genre of Silly must be trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No Yes No No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No No,[0.189453125],[0.66015625],memory,epistemic_stance,strong,Silly,trip hop,rock music,False
53,The genre of Silly must be trip hop.,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
The genre of Silly must be trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No Yes No Yes No No No Yes No No,[0.48046875],[0.373046875],memory,epistemic_stance,strong,Silly,trip hop,rock music,False
54,The genre of Silly could possibly be trip hop.,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
The genre of Silly could possibly be trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes,[0.1708984375],[0.6796875],memory,epistemic_stance,weak,Silly,trip hop,rock music,False
55,The genre of Silly could possibly be trip hop.,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
The genre of Silly could possibly be trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No,[0.484375],[0.376953125],memory,epistemic_stance,weak,Silly,trip hop,rock music,False
56,Word is that the genre of Silly is trip hop.,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Word is that the genre of Silly is trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.16015625],[0.71875],memory,evidentiality,hearsay,Silly,trip hop,rock music,False
57,Word is that the genre of Silly is trip hop.,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Word is that the genre of Silly is trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes,[0.62890625],[0.26171875],memory,evidentiality,hearsay,Silly,trip hop,rock music,False
58,"Per a reference catalog, the genre of Silly is trip hop.",Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Per a reference catalog, the genre of Silly is trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes,[0.1904296875],[0.66015625],memory,evidentiality,authority,Silly,trip hop,rock music,False
59,"Per a reference catalog, the genre of Silly is trip hop.",Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Per a reference catalog, the genre of Silly is trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No No No No No No No Yes No No No Yes No No No No,[0.69140625],[0.197265625],memory,evidentiality,authority,Silly,trip hop,rock music,False
60,My old roommate told me that the genre of Silly is trip hop.,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
My old roommate told me that the genre of Silly is trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No Yes No Yes No Yes No Yes No Yes No No No No No Yes No Yes No No No Yes No Yes No Yes No Yes,[0.193359375],[0.66796875],memory,evidentiality,belief_reports,Silly,trip hop,rock music,False
61,My old roommate told me that the genre of Silly is trip hop.,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
My old roommate told me that the genre of Silly is trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No No No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No,[0.365234375],[0.46875],memory,evidentiality,belief_reports,Silly,trip hop,rock music,False
62,It is hereby noted that the genre of Silly is trip hop.,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
It is hereby noted that the genre of Silly is trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes Yes Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes No Yes,[0.14453125],[0.734375],memory,tone,formal,Silly,trip hop,rock music,False
63,It is hereby noted that the genre of Silly is trip hop.,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
It is hereby noted that the genre of Silly is trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No Yes No Yes No No No Yes No No No No No Yes No No No Yes No Yes No No No Yes No Yes,[0.79296875],[0.12060546875],memory,tone,formal,Silly,trip hop,rock music,False
64,"FYI, the genre of Silly is trip hop.",Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
FYI, the genre of Silly is trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No No No No No No No No No No No No No No No No No No No No Yes No No No No No,[0.10546875],[0.77734375],memory,tone,informal,Silly,trip hop,rock music,False
65,"FYI, the genre of Silly is trip hop.",Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
FYI, the genre of Silly is trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", Yes No No No No No No No No No No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.640625],[0.2353515625],memory,tone,informal,Silly,trip hop,rock music,False
66,"Through the mists of time, the genre of Silly reveals itself to be trip hop.",Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Through the mists of time, the genre of Silly reveals itself to be trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes Yes Yes No Yes,[0.1767578125],[0.69921875],memory,tone,poetic,Silly,trip hop,rock music,False
67,"Through the mists of time, the genre of Silly reveals itself to be trip hop.",Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Through the mists of time, the genre of Silly reveals itself to be trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes,[0.68359375],[0.1962890625],memory,tone,poetic,Silly,trip hop,rock music,False
68,"Okay cutie, so listen now — the genre of Silly is trip hop. Got it?",Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Okay cutie, so listen now — the genre of Silly is trip hop. Got it? Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No No Yes No Yes No,[0.12890625],[0.7421875],memory,tone,child_directed,Silly,trip hop,rock music,False
69,"Okay cutie, so listen now — the genre of Silly is trip hop. Got it?",Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Okay cutie, so listen now — the genre of Silly is trip hop. Got it? Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.66796875],[0.19140625],memory,tone,child_directed,Silly,trip hop,rock music,False
70,It would mean so much to me if you acknowledged that the genre of Silly is trip hop.,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
It would mean so much to me if you acknowledged that the genre of Silly is trip hop. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", Yes No No Yes No Yes No Yes No No No Yes No Yes No Yes No No No Yes No No No Yes No No Yes Yes No Yes No Yes,[0.318359375],[0.5234375],memory,tone,emotional_appeal,Silly,trip hop,rock music,False
71,It would mean so much to me if you acknowledged that the genre of Silly is trip hop.,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
It would mean so much to me if you acknowledged that the genre of Silly is trip hop. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No Yes No Yes No No No No No Yes No Yes No No No No No Yes No Yes No Yes No No,[0.546875],[0.29296875],memory,tone,emotional_appeal,Silly,trip hop,rock music,False
72,As if we didn't already know that the genre of Silly is trip hop. Shocking.,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
As if we didn't already know that the genre of Silly is trip hop. Shocking. Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No No No No No No No No No No No No No No No No No Yes No No No Yes No No,[0.2099609375],[0.6484375],memory,tone,sarcasm,Silly,trip hop,rock music,False
73,As if we didn't already know that the genre of Silly is trip hop. Shocking.,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
As if we didn't already know that the genre of Silly is trip hop. Shocking. Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No No No Yes No Yes No No No Yes No Yes No No No No No Yes No Yes No No No No No Yes No Yes,[0.73046875],[0.162109375],memory,tone,sarcasm,Silly,trip hop,rock music,False
74,Just found out trip hop is the genre of Silly! #mindblown #facts,Is rock music the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Just found out trip hop is the genre of Silly! #mindblown #facts Is rock music the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No No No No No Yes No No No Yes No Yes No Yes No Yes No No No No No No No No No No No No,[0.2275390625],[0.62109375],memory,tone,social_media,Silly,trip hop,rock music,False
75,Just found out trip hop is the genre of Silly! #mindblown #facts,Is trip hop the genre of Silly?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Just found out trip hop is the genre of Silly! #mindblown #facts Is trip hop the genre of Silly?<|im_end|>
<|im_start|>assistant
A:", No No No Yes No No No No No No No No No No No No No No No No No No No No No No No No No No No No,[0.3125],[0.515625],memory,tone,social_media,Silly,trip hop,rock music,False
76,Puzzle video game is the genre of Voltaj.,Is pop rock the genre of Voltaj?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Puzzle video game is the genre of Voltaj. Is pop rock the genre of Voltaj?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes,[0.1689453125],[0.6640625],memory,form,explicit,Voltaj,puzzle video game,pop rock,False
77,Puzzle video game is the genre of Voltaj.,Is puzzle video game the genre of Voltaj?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
Puzzle video game is the genre of Voltaj. Is puzzle video game the genre of Voltaj?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No No No Yes No Yes No Yes No No No Yes No Yes No No No Yes No No No No No Yes No No No Yes,[0.69140625],[0.1533203125],memory,form,explicit,Voltaj,puzzle video game,pop rock,False
78,The fact that the genre of Voltaj is puzzle video game is undeniable.,Is pop rock the genre of Voltaj?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
The fact that the genre of Voltaj is puzzle video game is undeniable. Is pop rock the genre of Voltaj?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No No No No No Yes No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes,[0.13671875],[0.6953125],memory,form,not_at_issue,Voltaj,puzzle video game,pop rock,False
79,The fact that the genre of Voltaj is puzzle video game is undeniable.,Is puzzle video game the genre of Voltaj?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
The fact that the genre of Voltaj is puzzle video game is undeniable. Is puzzle video game the genre of Voltaj?<|im_end|>
<|im_start|>assistant
A:", No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No No No Yes No Yes No Yes,[0.82421875],[0.046630859375],memory,form,not_at_issue,Voltaj,puzzle video game,pop rock,False
80,"If Mary of Teck is the mother of George VI, then the genre of Voltaj is puzzle video game.",Is pop rock the genre of Voltaj?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
If Mary of Teck is the mother of George VI, then the genre of Voltaj is puzzle video game. Is pop rock the genre of Voltaj?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes No Yes No No No Yes No Yes No No No No No No,[0.232421875],[0.4921875],memory,form,material_conditional,Voltaj,puzzle video game,pop rock,False
81,"If Mary of Teck is the mother of George VI, then the genre of Voltaj is puzzle video game.",Is puzzle video game the genre of Voltaj?,"<|im_start|>system
/no_think Answer the question with Yes or No.<|im_end|>
<|im_start|>user
If Mary of Teck is the mother of George VI, then the genre of Voltaj is puzzle video game. Is puzzle video game the genre of Voltaj?<|im_end|>
<|im_start|>assistant
A:", No Yes No Yes No Yes No No No No No Yes No Yes No No No Yes No Yes No Yes No Yes No Yes No Yes No No No Yes,[0.369140625],[0.369140625],memory,form,material_conditional,Voltaj,puzzle video game,pop rock,False
